date,year,month,day,weekday,hour,demand,temperature
2007/9/12,2007,9,12,4,18,16744,72
2007/9/12,2007,9,12,4,19,16491,70
2007/9/12,2007,9,12,4,20,16997,67
2007/9/12,2007,9,12,4,21,16700,64
2007/9/12,2007,9,12,4,22,15480,61
2007/9/12,2007,9,12,4,23,13793,60
2007/9/12,2007,9,12,4,24,12280,59
2007/9/13,2007,9,13,5,1,11288,57
2007/9/13,2007,9,13,5,2,10702,56
2007/9/13,2007,9,13,5,3,10413,55
2007/9/13,2007,9,13,5,4,10308,54
2007/9/13,2007,9,13,5,5,10524,52
2007/9/13,2007,9,13,5,6,11494,53
2007/9/13,2007,9,13,5,7,13206,51
2007/9/13,2007,9,13,5,8,14496,51
2007/9/13,2007,9,13,5,9,15289,56
2007/9/13,2007,9,13,5,10,15894,61
2007/9/13,2007,9,13,5,11,16332,65
2007/9/13,2007,9,13,5,12,16565,67
2007/9/13,2007,9,13,5,13,16660,69
2007/9/13,2007,9,13,5,14,16785,69
2007/9/13,2007,9,13,5,15,16738,69
2007/9/13,2007,9,13,5,16,16661,70
2007/9/13,2007,9,13,5,17,16616,70
2007/9/13,2007,9,13,5,18,16503,70
2007/9/13,2007,9,13,5,19,16303,69
2007/9/13,2007,9,13,5,20,16839,66
2007/9/13,2007,9,13,5,21,16543,62
2007/9/13,2007,9,13,5,22,15328,59
2007/9/13,2007,9,13,5,23,13628,61
2007/9/13,2007,9,13,5,24,12135,57
2007/9/14,2007,9,14,6,1,11186,57
2007/9/14,2007,9,14,6,2,10611,55
2007/9/14,2007,9,14,6,3,10336,54
2007/9/14,2007,9,14,6,4,10243,54
2007/9/14,2007,9,14,6,5,10507,54
2007/9/14,2007,9,14,6,6,11496,53
2007/9/14,2007,9,14,6,7,13294,54
2007/9/14,2007,9,14,6,8,14608,54
2007/9/14,2007,9,14,6,9,15422,57
2007/9/14,2007,9,14,6,10,16044,62
2007/9/14,2007,9,14,6,11,16537,66
2007/9/14,2007,9,14,6,12,16752,69
2007/9/14,2007,9,14,6,13,16803,71
2007/9/14,2007,9,14,6,14,16850,73
2007/9/14,2007,9,14,6,15,16754,73
2007/9/14,2007,9,14,6,16,16515,73
2007/9/14,2007,9,14,6,17,16267,72
2007/9/14,2007,9,14,6,18,15993,71
2007/9/14,2007,9,14,6,19,15895,69
2007/9/14,2007,9,14,6,20,16384,67
2007/9/14,2007,9,14,6,21,16025,66
2007/9/14,2007,9,14,6,22,15108,65
2007/9/14,2007,9,14,6,23,13861,65
2007/9/14,2007,9,14,6,24,12567,65
2007/9/15,2007,9,15,7,1,11579,64
2007/9/15,2007,9,15,7,2,10986,63
2007/9/15,2007,9,15,7,3,10650,64
2007/9/15,2007,9,15,7,4,10475,63
2007/9/15,2007,9,15,7,5,10509,63
2007/9/15,2007,9,15,7,6,10853,62
2007/9/15,2007,9,15,7,7,11555,62
2007/9/15,2007,9,15,7,8,12537,62
2007/9/15,2007,9,15,7,9,13814,62
2007/9/15,2007,9,15,7,10,14773,62
2007/9/15,2007,9,15,7,11,15232,61
2007/9/15,2007,9,15,7,12,15255,59
2007/9/15,2007,9,15,7,13,14954,58
2007/9/15,2007,9,15,7,14,14594,58
2007/9/15,2007,9,15,7,15,14241,61
2007/9/15,2007,9,15,7,16,14053,63
2007/9/15,2007,9,15,7,17,14048,63
2007/9/15,2007,9,15,7,18,14108,64
2007/9/15,2007,9,15,7,19,14109,62
2007/9/15,2007,9,15,7,20,14640,59
2007/9/15,2007,9,15,7,21,14426,57
2007/9/15,2007,9,15,7,22,13632,55
2007/9/15,2007,9,15,7,23,12548,54
2007/9/15,2007,9,15,7,24,11414,52
2007/9/16,2007,9,16,1,1,10530,51
2007/9/16,2007,9,16,1,2,9946,50
2007/9/16,2007,9,16,1,3,9640,49
2007/9/16,2007,9,16,1,4,9486,48
2007/9/16,2007,9,16,1,5,9499,47
2007/9/16,2007,9,16,1,6,9712,46
2007/9/16,2007,9,16,1,7,10006,45
2007/9/16,2007,9,16,1,8,10750,45
2007/9/16,2007,9,16,1,9,11871,49
2007/9/16,2007,9,16,1,10,12717,53
2007/9/16,2007,9,16,1,11,13167,56
2007/9/16,2007,9,16,1,12,13390,58
2007/9/16,2007,9,16,1,13,13449,60
2007/9/16,2007,9,16,1,14,13391,61
2007/9/16,2007,9,16,1,15,13260,61
2007/9/16,2007,9,16,1,16,13240,62
2007/9/16,2007,9,16,1,17,13450,62
2007/9/16,2007,9,16,1,18,13765,62
2007/9/16,2007,9,16,1,19,14087,61
2007/9/16,2007,9,16,1,20,14958,57
2007/9/16,2007,9,16,1,21,14625,54
2007/9/16,2007,9,16,1,22,13572,53
2007/9/16,2007,9,16,1,23,12313,51
2007/9/16,2007,9,16,1,24,11130,51
2007/9/17,2007,9,17,2,1,10273,49
2007/9/17,2007,9,17,2,2,9806,48
2007/9/17,2007,9,17,2,3,9609,47
2007/9/17,2007,9,17,2,4,9595,47
2007/9/17,2007,9,17,2,5,9938,46
2007/9/17,2007,9,17,2,6,11019,45
2007/9/17,2007,9,17,2,7,12963,46
2007/9/17,2007,9,17,2,8,14306,46
2007/9/17,2007,9,17,2,9,14919,49
2007/9/17,2007,9,17,2,10,15328,53
2007/9/17,2007,9,17,2,11,15718,57
2007/9/17,2007,9,17,2,12,15879,61
2007/9/17,2007,9,17,2,13,15870,63
2007/9/17,2007,9,17,2,14,15902,64
2007/9/17,2007,9,17,2,15,15791,64
2007/9/17,2007,9,17,2,16,15687,65
2007/9/17,2007,9,17,2,17,15703,64
2007/9/17,2007,9,17,2,18,15750,64
2007/9/17,2007,9,17,2,19,15816,63
2007/9/17,2007,9,17,2,20,16468,59
2007/9/17,2007,9,17,2,21,15957,56
2007/9/17,2007,9,17,2,22,14688,54
2007/9/17,2007,9,17,2,23,12983,53
2007/9/17,2007,9,17,2,24,11595,50
2007/9/18,2007,9,18,3,1,10670,50
2007/9/18,2007,9,18,3,2,10207,48
2007/9/18,2007,9,18,3,3,9958,48
2007/9/18,2007,9,18,3,4,9914,47
2007/9/18,2007,9,18,3,5,10208,47
2007/9/18,2007,9,18,3,6,11281,46
2007/9/18,2007,9,18,3,7,13267,46
2007/9/18,2007,9,18,3,8,14549,46
2007/9/18,2007,9,18,3,9,15020,49
2007/9/18,2007,9,18,3,10,15387,54
2007/9/18,2007,9,18,3,11,15724,58
2007/9/18,2007,9,18,3,12,15884,61
2007/9/18,2007,9,18,3,13,15927,63
2007/9/18,2007,9,18,3,14,16033,65
2007/9/18,2007,9,18,3,15,15951,66
2007/9/18,2007,9,18,3,16,15872,67
2007/9/18,2007,9,18,3,17,15879,66
2007/9/18,2007,9,18,3,18,15874,66
2007/9/18,2007,9,18,3,19,15894,65
2007/9/18,2007,9,18,3,20,16549,61
2007/9/18,2007,9,18,3,21,16094,57
2007/9/18,2007,9,18,3,22,14806,55
2007/9/18,2007,9,18,3,23,13096,53
2007/9/18,2007,9,18,3,24,11633,51
2007/9/19,2007,9,19,4,1,10727,50
2007/9/19,2007,9,19,4,2,10244,50
2007/9/19,2007,9,19,4,3,10003,48
2007/9/19,2007,9,19,4,4,9956,47
2007/9/19,2007,9,19,4,5,10233,46
2007/9/19,2007,9,19,4,6,11342,46
2007/9/19,2007,9,19,4,7,13260,46
2007/9/19,2007,9,19,4,8,14534,45
2007/9/19,2007,9,19,4,9,15051,49
2007/9/19,2007,9,19,4,10,15385,54
2007/9/19,2007,9,19,4,11,15760,58
2007/9/19,2007,9,19,4,12,15967,62
2007/9/19,2007,9,19,4,13,16066,65
2007/9/19,2007,9,19,4,14,16212,67
2007/9/19,2007,9,19,4,15,16216,68
2007/9/19,2007,9,19,4,16,16172,69
2007/9/19,2007,9,19,4,17,16207,70
2007/9/19,2007,9,19,4,18,16162,70
2007/9/19,2007,9,19,4,19,16164,68
2007/9/19,2007,9,19,4,20,16810,65
2007/9/19,2007,9,19,4,21,16322,62
2007/9/19,2007,9,19,4,22,15073,60
2007/9/19,2007,9,19,4,23,13364,59
2007/9/19,2007,9,19,4,24,11922,58
2007/9/20,2007,9,20,5,1,10996,57
2007/9/20,2007,9,20,5,2,10481,57
2007/9/20,2007,9,20,5,3,10230,56
2007/9/20,2007,9,20,5,4,10163,55
2007/9/20,2007,9,20,5,5,10392,55
2007/9/20,2007,9,20,5,6,11412,54
2007/9/20,2007,9,20,5,7,13430,54
2007/9/20,2007,9,20,5,8,14737,54
2007/9/20,2007,9,20,5,9,15363,56
2007/9/20,2007,9,20,5,10,15937,60
2007/9/20,2007,9,20,5,11,16468,65
2007/9/20,2007,9,20,5,12,16834,70
2007/9/20,2007,9,20,5,13,17107,74
2007/9/20,2007,9,20,5,14,17409,76
2007/9/20,2007,9,20,5,15,17477,77
2007/9/20,2007,9,20,5,16,17521,78
2007/9/20,2007,9,20,5,17,17531,79
2007/9/20,2007,9,20,5,18,17358,78
2007/9/20,2007,9,20,5,19,17177,76
2007/9/20,2007,9,20,5,20,17754,71
2007/9/20,2007,9,20,5,21,17192,67
2007/9/20,2007,9,20,5,22,15917,67
2007/9/20,2007,9,20,5,23,14200,66
2007/9/20,2007,9,20,5,24,12670,64
2007/9/21,2007,9,21,6,1,11638,63
2007/9/21,2007,9,21,6,2,11042,62
2007/9/21,2007,9,21,6,3,10721,62
2007/9/21,2007,9,21,6,4,10588,61
2007/9/21,2007,9,21,6,5,10798,61
2007/9/21,2007,9,21,6,6,11754,60
2007/9/21,2007,9,21,6,7,13700,60
2007/9/21,2007,9,21,6,8,15013,60
2007/9/21,2007,9,21,6,9,15779,62
2007/9/21,2007,9,21,6,10,16467,65
2007/9/21,2007,9,21,6,11,17043,68
2007/9/21,2007,9,21,6,12,17425,71
2007/9/21,2007,9,21,6,13,17610,73
2007/9/21,2007,9,21,6,14,17885,75
2007/9/21,2007,9,21,6,15,17961,76
2007/9/21,2007,9,21,6,16,17901,76
2007/9/21,2007,9,21,6,17,17748,76
2007/9/21,2007,9,21,6,18,17307,75
2007/9/21,2007,9,21,6,19,17003,73
2007/9/21,2007,9,21,6,20,17340,70
2007/9/21,2007,9,21,6,21,16737,68
2007/9/21,2007,9,21,6,22,15667,66
2007/9/21,2007,9,21,6,23,14251,65
2007/9/21,2007,9,21,6,24,12800,63
2007/9/22,2007,9,22,7,1,11738,63
2007/9/22,2007,9,22,7,2,11092,62
2007/9/22,2007,9,22,7,3,10711,62
2007/9/22,2007,9,22,7,4,10546,62
2007/9/22,2007,9,22,7,5,10587,62
2007/9/22,2007,9,22,7,6,10938,62
2007/9/22,2007,9,22,7,7,11616,62
2007/9/22,2007,9,22,7,8,12603,62
2007/9/22,2007,9,22,7,9,13867,63
2007/9/22,2007,9,22,7,10,14805,65
2007/9/22,2007,9,22,7,11,15371,68
2007/9/22,2007,9,22,7,12,15668,70
2007/9/22,2007,9,22,7,13,15757,73
2007/9/22,2007,9,22,7,14,15674,74
2007/9/22,2007,9,22,7,15,15602,75
2007/9/22,2007,9,22,7,16,15531,75
2007/9/22,2007,9,22,7,17,15540,76
2007/9/22,2007,9,22,7,18,15643,75
2007/9/22,2007,9,22,7,19,15903,73
2007/9/22,2007,9,22,7,20,16443,72
2007/9/22,2007,9,22,7,21,16085,71
2007/9/22,2007,9,22,7,22,15332,70
2007/9/22,2007,9,22,7,23,14199,70
2007/9/22,2007,9,22,7,24,13057,70
2007/9/23,2007,9,23,1,1,12090,69
2007/9/23,2007,9,23,1,2,11448,69
2007/9/23,2007,9,23,1,3,11024,69
2007/9/23,2007,9,23,1,4,10674,67
2007/9/23,2007,9,23,1,5,10495,65
2007/9/23,2007,9,23,1,6,10526,63
2007/9/23,2007,9,23,1,7,10735,60
2007/9/23,2007,9,23,1,8,11408,58
2007/9/23,2007,9,23,1,9,12621,62
2007/9/23,2007,9,23,1,10,13554,65
2007/9/23,2007,9,23,1,11,14097,67
2007/9/23,2007,9,23,1,12,14456,70
2007/9/23,2007,9,23,1,13,14690,72
2007/9/23,2007,9,23,1,14,14749,74
2007/9/23,2007,9,23,1,15,14761,76
2007/9/23,2007,9,23,1,16,14823,77
2007/9/23,2007,9,23,1,17,15015,77
2007/9/23,2007,9,23,1,18,15215,76
2007/9/23,2007,9,23,1,19,15411,74
2007/9/23,2007,9,23,1,20,16090,69
2007/9/23,2007,9,23,1,21,15565,67
2007/9/23,2007,9,23,1,22,14345,65
2007/9/23,2007,9,23,1,23,12928,64
2007/9/23,2007,9,23,1,24,11665,62
2007/9/24,2007,9,24,2,1,10824,61
2007/9/24,2007,9,24,2,2,10331,59
2007/9/24,2007,9,24,2,3,10097,59
2007/9/24,2007,9,24,2,4,10048,58
2007/9/24,2007,9,24,2,5,10326,57
2007/9/24,2007,9,24,2,6,11387,56
2007/9/24,2007,9,24,2,7,13369,56
2007/9/24,2007,9,24,2,8,14651,55
2007/9/24,2007,9,24,2,9,15397,59
2007/9/24,2007,9,24,2,10,16046,64
2007/9/24,2007,9,24,2,11,16615,68
2007/9/24,2007,9,24,2,12,16965,71
2007/9/24,2007,9,24,2,13,17179,73
2007/9/24,2007,9,24,2,14,17435,76
2007/9/24,2007,9,24,2,15,17545,78
2007/9/24,2007,9,24,2,16,17585,79
2007/9/24,2007,9,24,2,17,17625,79
2007/9/24,2007,9,24,2,18,17493,79
2007/9/24,2007,9,24,2,19,17427,77
2007/9/24,2007,9,24,2,20,17937,73
2007/9/24,2007,9,24,2,21,17193,70
2007/9/24,2007,9,24,2,22,15781,68
2007/9/24,2007,9,24,2,23,14030,66
2007/9/24,2007,9,24,2,24,12486,65
2007/9/25,2007,9,25,3,1,11440,63
2007/9/25,2007,9,25,3,2,10863,61
2007/9/25,2007,9,25,3,3,10546,60
2007/9/25,2007,9,25,3,4,10443,59
2007/9/25,2007,9,25,3,5,10700,59
2007/9/25,2007,9,25,3,6,11749,59
2007/9/25,2007,9,25,3,7,13709,56
2007/9/25,2007,9,25,3,8,14981,56
2007/9/25,2007,9,25,3,9,15713,61
2007/9/25,2007,9,25,3,10,16420,66
2007/9/25,2007,9,25,3,11,17081,71
2007/9/25,2007,9,25,3,12,17628,76
2007/9/25,2007,9,25,3,13,18073,80
2007/9/25,2007,9,25,3,14,18533,83
2007/9/25,2007,9,25,3,15,18775,85
2007/9/25,2007,9,25,3,16,18967,86
2007/9/25,2007,9,25,3,17,19014,86
2007/9/25,2007,9,25,3,18,18795,86
2007/9/25,2007,9,25,3,19,18673,83
2007/9/25,2007,9,25,3,20,19266,79
2007/9/25,2007,9,25,3,21,18579,77
2007/9/25,2007,9,25,3,22,17180,74
2007/9/25,2007,9,25,3,23,15401,72
2007/9/25,2007,9,25,3,24,13798,71
2007/9/26,2007,9,26,4,1,12687,71
2007/9/26,2007,9,26,4,2,12074,71
2007/9/26,2007,9,26,4,3,11733,70
2007/9/26,2007,9,26,4,4,11594,70
2007/9/26,2007,9,26,4,5,11860,70
2007/9/26,2007,9,26,4,6,12959,70
2007/9/26,2007,9,26,4,7,15076,69
2007/9/26,2007,9,26,4,8,16450,70
2007/9/26,2007,9,26,4,9,17353,71
2007/9/26,2007,9,26,4,10,18283,74
2007/9/26,2007,9,26,4,11,19237,77
2007/9/26,2007,9,26,4,12,20045,82
2007/9/26,2007,9,26,4,13,20700,85
2007/9/26,2007,9,26,4,14,21363,88
2007/9/26,2007,9,26,4,15,21718,89
2007/9/26,2007,9,26,4,16,21890,90
2007/9/26,2007,9,26,4,17,21837,88
2007/9/26,2007,9,26,4,18,21451,87
2007/9/26,2007,9,26,4,19,21255,84
2007/9/26,2007,9,26,4,20,21575,80
2007/9/26,2007,9,26,4,21,20673,78
2007/9/26,2007,9,26,4,22,19043,75
2007/9/26,2007,9,26,4,23,16994,74
2007/9/26,2007,9,26,4,24,15163,73
2007/9/27,2007,9,27,5,1,13908,72
2007/9/27,2007,9,27,5,2,13151,70
2007/9/27,2007,9,27,5,3,12708,70
2007/9/27,2007,9,27,5,4,12540,69
2007/9/27,2007,9,27,5,5,12715,68
2007/9/27,2007,9,27,5,6,13755,68
2007/9/27,2007,9,27,5,7,15757,67
2007/9/27,2007,9,27,5,8,17009,67
2007/9/27,2007,9,27,5,9,17762,68
2007/9/27,2007,9,27,5,10,18547,71
2007/9/27,2007,9,27,5,11,19305,74
2007/9/27,2007,9,27,5,12,19826,76
2007/9/27,2007,9,27,5,13,20148,79
2007/9/27,2007,9,27,5,14,20451,79
2007/9/27,2007,9,27,5,15,20571,80
2007/9/27,2007,9,27,5,16,20459,81
2007/9/27,2007,9,27,5,17,20341,80
2007/9/27,2007,9,27,5,18,19937,79
2007/9/27,2007,9,27,5,19,20046,76
2007/9/27,2007,9,27,5,20,20412,73
2007/9/27,2007,9,27,5,21,19717,72
2007/9/27,2007,9,27,5,22,18326,72
2007/9/27,2007,9,27,5,23,16520,72
2007/9/27,2007,9,27,5,24,14780,72
2007/9/28,2007,9,28,6,1,13586,70
2007/9/28,2007,9,28,6,2,12892,70
2007/9/28,2007,9,28,6,3,12480,69
2007/9/28,2007,9,28,6,4,12300,69
2007/9/28,2007,9,28,6,5,12475,68
2007/9/28,2007,9,28,6,6,13483,68
2007/9/28,2007,9,28,6,7,15550,67
2007/9/28,2007,9,28,6,8,16803,67
2007/9/28,2007,9,28,6,9,17500,67
2007/9/28,2007,9,28,6,10,18035,68
2007/9/28,2007,9,28,6,11,18392,69
2007/9/28,2007,9,28,6,12,18543,70
2007/9/28,2007,9,28,6,13,18554,72
2007/9/28,2007,9,28,6,14,18560,74
2007/9/28,2007,9,28,6,15,18388,74
2007/9/28,2007,9,28,6,16,18082,73
2007/9/28,2007,9,28,6,17,17746,73
2007/9/28,2007,9,28,6,18,17207,72
2007/9/28,2007,9,28,6,19,16987,70
2007/9/28,2007,9,28,6,20,17150,67
2007/9/28,2007,9,28,6,21,16408,63
2007/9/28,2007,9,28,6,22,15340,63
2007/9/28,2007,9,28,6,23,13941,62
2007/9/28,2007,9,28,6,24,12569,60
2007/9/29,2007,9,29,7,1,11470,59
2007/9/29,2007,9,29,7,2,10833,59
2007/9/29,2007,9,29,7,3,10485,58
2007/9/29,2007,9,29,7,4,10282,57
2007/9/29,2007,9,29,7,5,10315,57
2007/9/29,2007,9,29,7,6,10620,57
2007/9/29,2007,9,29,7,7,11282,57
2007/9/29,2007,9,29,7,8,12191,56
2007/9/29,2007,9,29,7,9,13415,58
2007/9/29,2007,9,29,7,10,14194,61
2007/9/29,2007,9,29,7,11,14548,64
2007/9/29,2007,9,29,7,12,14643,67
2007/9/29,2007,9,29,7,13,14554,69
2007/9/29,2007,9,29,7,14,14446,72
2007/9/29,2007,9,29,7,15,14330,72
2007/9/29,2007,9,29,7,16,14252,72
2007/9/29,2007,9,29,7,17,14276,72
2007/9/29,2007,9,29,7,18,14340,70
2007/9/29,2007,9,29,7,19,14582,68
2007/9/29,2007,9,29,7,20,15034,64
2007/9/29,2007,9,29,7,21,14538,62
2007/9/29,2007,9,29,7,22,13704,60
2007/9/29,2007,9,29,7,23,12618,59
2007/9/29,2007,9,29,7,24,11529,57
2007/9/30,2007,9,30,1,1,10633,56
2007/9/30,2007,9,30,1,2,10056,55
2007/9/30,2007,9,30,1,3,9742,53
2007/9/30,2007,9,30,1,4,9573,52
2007/9/30,2007,9,30,1,5,9570,51
2007/9/30,2007,9,30,1,6,9759,50
2007/9/30,2007,9,30,1,7,10164,50
2007/9/30,2007,9,30,1,8,10802,50
2007/9/30,2007,9,30,1,9,11880,51
2007/9/30,2007,9,30,1,10,12713,54
2007/9/30,2007,9,30,1,11,13214,58
2007/9/30,2007,9,30,1,12,13497,60
2007/9/30,2007,9,30,1,13,13594,62
2007/9/30,2007,9,30,1,14,13541,63
2007/9/30,2007,9,30,1,15,13444,64
2007/9/30,2007,9,30,1,16,13447,65
2007/9/30,2007,9,30,1,17,13669,65
2007/9/30,2007,9,30,1,18,14022,64
2007/9/30,2007,9,30,1,19,14674,63
2007/9/30,2007,9,30,1,20,15292,59
2007/9/30,2007,9,30,1,21,14737,58
2007/9/30,2007,9,30,1,22,13605,57
2007/9/30,2007,9,30,1,23,12282,56
2007/9/30,2007,9,30,1,24,11103,55
2007/10/1,2007,10,1,2,1,10319,54
2007/10/1,2007,10,1,2,2,9906,53
2007/10/1,2007,10,1,2,3,9719,51
2007/10/1,2007,10,1,2,4,9712,52
2007/10/1,2007,10,1,2,5,10050,51
2007/10/1,2007,10,1,2,6,11115,50
2007/10/1,2007,10,1,2,7,13171,50
2007/10/1,2007,10,1,2,8,14439,49
2007/10/1,2007,10,1,2,9,15005,53
2007/10/1,2007,10,1,2,10,15479,57
2007/10/1,2007,10,1,2,11,15885,59
2007/10/1,2007,10,1,2,12,16049,62
2007/10/1,2007,10,1,2,13,16042,63
2007/10/1,2007,10,1,2,14,16059,64
2007/10/1,2007,10,1,2,15,15938,65
2007/10/1,2007,10,1,2,16,15784,65
2007/10/1,2007,10,1,2,17,15733,65
2007/10/1,2007,10,1,2,18,15788,64
2007/10/1,2007,10,1,2,19,16363,62
2007/10/1,2007,10,1,2,20,16805,59
2007/10/1,2007,10,1,2,21,16045,58
2007/10/1,2007,10,1,2,22,14713,56
2007/10/1,2007,10,1,2,23,13143,55
2007/10/1,2007,10,1,2,24,11723,53
2007/10/2,2007,10,2,3,1,10718,52
2007/10/2,2007,10,2,3,2,10186,50
2007/10/2,2007,10,2,3,3,9955,49
2007/10/2,2007,10,2,3,4,9904,49
2007/10/2,2007,10,2,3,5,10179,49
2007/10/2,2007,10,2,3,6,11225,49
2007/10/2,2007,10,2,3,7,13297,49
2007/10/2,2007,10,2,3,8,14513,50
2007/10/2,2007,10,2,3,9,14981,52
2007/10/2,2007,10,2,3,10,15368,56
2007/10/2,2007,10,2,3,11,15805,59
2007/10/2,2007,10,2,3,12,16055,62
2007/10/2,2007,10,2,3,13,16067,65
2007/10/2,2007,10,2,3,14,16219,66
2007/10/2,2007,10,2,3,15,16182,67
2007/10/2,2007,10,2,3,16,16116,68
2007/10/2,2007,10,2,3,17,16113,69
2007/10/2,2007,10,2,3,18,16156,68
2007/10/2,2007,10,2,3,19,16712,66
2007/10/2,2007,10,2,3,20,17164,64
2007/10/2,2007,10,2,3,21,16456,64
2007/10/2,2007,10,2,3,22,15142,62
2007/10/2,2007,10,2,3,23,13487,62
2007/10/2,2007,10,2,3,24,12036,61
2007/10/3,2007,10,3,4,1,11075,61
2007/10/3,2007,10,3,4,2,10608,60
2007/10/3,2007,10,3,4,3,10373,60
2007/10/3,2007,10,3,4,4,10319,60
2007/10/3,2007,10,3,4,5,10620,60
2007/10/3,2007,10,3,4,6,11698,60
2007/10/3,2007,10,3,4,7,13911,60
2007/10/3,2007,10,3,4,8,15269,60
2007/10/3,2007,10,3,4,9,15822,61
2007/10/3,2007,10,3,4,10,16211,61
2007/10/3,2007,10,3,4,11,16588,63
2007/10/3,2007,10,3,4,12,16787,64
2007/10/3,2007,10,3,4,13,16847,67
2007/10/3,2007,10,3,4,14,16997,68
2007/10/3,2007,10,3,4,15,17017,70
2007/10/3,2007,10,3,4,16,17066,71
2007/10/3,2007,10,3,4,17,17098,71
2007/10/3,2007,10,3,4,18,17054,71
2007/10/3,2007,10,3,4,19,17548,69
2007/10/3,2007,10,3,4,20,17901,68
2007/10/3,2007,10,3,4,21,17222,69
2007/10/3,2007,10,3,4,22,15955,67
2007/10/3,2007,10,3,4,23,14283,67
2007/10/3,2007,10,3,4,24,12787,67
2007/10/4,2007,10,4,5,1,11810,67
2007/10/4,2007,10,4,5,2,11290,67
2007/10/4,2007,10,4,5,3,11007,67
2007/10/4,2007,10,4,5,4,10946,67
2007/10/4,2007,10,4,5,5,11226,66
2007/10/4,2007,10,4,5,6,12346,66
2007/10/4,2007,10,4,5,7,14590,66
2007/10/4,2007,10,4,5,8,16003,66
2007/10/4,2007,10,4,5,9,16662,67
2007/10/4,2007,10,4,5,10,17226,69
2007/10/4,2007,10,4,5,11,17811,71
2007/10/4,2007,10,4,5,12,18269,75
2007/10/4,2007,10,4,5,13,18564,77
2007/10/4,2007,10,4,5,14,18946,79
2007/10/4,2007,10,4,5,15,19042,81
2007/10/4,2007,10,4,5,16,19023,81
2007/10/4,2007,10,4,5,17,18924,82
2007/10/4,2007,10,4,5,18,18615,81
2007/10/4,2007,10,4,5,19,18775,76
2007/10/4,2007,10,4,5,20,19060,71
2007/10/4,2007,10,4,5,21,18236,69
2007/10/4,2007,10,4,5,22,16820,69
2007/10/4,2007,10,4,5,23,15001,65
2007/10/4,2007,10,4,5,24,13306,64
2007/10/5,2007,10,5,6,1,12203,63
2007/10/5,2007,10,5,6,2,11586,61
2007/10/5,2007,10,5,6,3,11210,61
2007/10/5,2007,10,5,6,4,11045,61
2007/10/5,2007,10,5,6,5,11255,61
2007/10/5,2007,10,5,6,6,12236,60
2007/10/5,2007,10,5,6,7,14241,59
2007/10/5,2007,10,5,6,8,15515,59
2007/10/5,2007,10,5,6,9,16211,61
2007/10/5,2007,10,5,6,10,16819,65
2007/10/5,2007,10,5,6,11,17405,69
2007/10/5,2007,10,5,6,12,17958,72
2007/10/5,2007,10,5,6,13,18418,76
2007/10/5,2007,10,5,6,14,18885,78
2007/10/5,2007,10,5,6,15,19085,79
2007/10/5,2007,10,5,6,16,19068,80
2007/10/5,2007,10,5,6,17,18873,80
2007/10/5,2007,10,5,6,18,18440,79
2007/10/5,2007,10,5,6,19,18459,77
2007/10/5,2007,10,5,6,20,18539,73
2007/10/5,2007,10,5,6,21,17760,73
2007/10/5,2007,10,5,6,22,16670,71
2007/10/5,2007,10,5,6,23,15255,69
2007/10/5,2007,10,5,6,24,13799,68
2007/10/6,2007,10,6,7,1,12659,67
2007/10/6,2007,10,6,7,2,11873,66
2007/10/6,2007,10,6,7,3,11419,65
2007/10/6,2007,10,6,7,4,11167,65
2007/10/6,2007,10,6,7,5,11146,65
2007/10/6,2007,10,6,7,6,11445,64
2007/10/6,2007,10,6,7,7,12131,63
2007/10/6,2007,10,6,7,8,12995,63
2007/10/6,2007,10,6,7,9,14238,64
2007/10/6,2007,10,6,7,10,15241,66
2007/10/6,2007,10,6,7,11,15958,70
2007/10/6,2007,10,6,7,12,16381,74
2007/10/6,2007,10,6,7,13,16629,75
2007/10/6,2007,10,6,7,14,16787,77
2007/10/6,2007,10,6,7,15,16852,79
2007/10/6,2007,10,6,7,16,16787,79
2007/10/6,2007,10,6,7,17,16753,78
2007/10/6,2007,10,6,7,18,16646,77
2007/10/6,2007,10,6,7,19,16990,74
2007/10/6,2007,10,6,7,20,17026,72
2007/10/6,2007,10,6,7,21,16431,71
2007/10/6,2007,10,6,7,22,15587,70
2007/10/6,2007,10,6,7,23,14374,68
2007/10/6,2007,10,6,7,24,13188,67
2007/10/7,2007,10,7,1,1,12220,69
2007/10/7,2007,10,7,1,2,11580,68
2007/10/7,2007,10,7,1,3,11206,68
2007/10/7,2007,10,7,1,4,10979,68
2007/10/7,2007,10,7,1,5,10899,67
2007/10/7,2007,10,7,1,6,11055,67
2007/10/7,2007,10,7,1,7,11496,65
2007/10/7,2007,10,7,1,8,12104,64
2007/10/7,2007,10,7,1,9,13137,64
2007/10/7,2007,10,7,1,10,13900,63
2007/10/7,2007,10,7,1,11,14332,62
2007/10/7,2007,10,7,1,12,14475,62
2007/10/7,2007,10,7,1,13,14483,63
2007/10/7,2007,10,7,1,14,14371,63
2007/10/7,2007,10,7,1,15,14243,64
2007/10/7,2007,10,7,1,16,14139,64
2007/10/7,2007,10,7,1,17,14224,64
2007/10/7,2007,10,7,1,18,14434,64
2007/10/7,2007,10,7,1,19,15044,63
2007/10/7,2007,10,7,1,20,15351,60
2007/10/7,2007,10,7,1,21,14724,59
2007/10/7,2007,10,7,1,22,13811,58
2007/10/7,2007,10,7,1,23,12671,57
2007/10/7,2007,10,7,1,24,11549,57
